stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\code\Faculdade\IP\ProjetoJogo\FlappyShooter\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   0.16227] added dtor for sub_bitmap 000002D2E30D0640, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16235] added dtor for sub_bitmap 000002D2E30D1B90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16242] added dtor for sub_bitmap 000002D2E30D0E00, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16248] added dtor for sub_bitmap 000002D2E30D0070, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16255] added dtor for sub_bitmap 000002D2E30D19A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16262] added dtor for sub_bitmap 000002D2E30D0FF0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16269] added dtor for sub_bitmap 000002D2E30D0260, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16275] added dtor for sub_bitmap 000002D2E30D11E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16282] added dtor for sub_bitmap 000002D2E30D13D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16288] added dtor for sub_bitmap 000002D2E30D15C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16299] added dtor for sub_bitmap 000002D2E30D17B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16308] added dtor for sub_bitmap 000002D2E30D0450, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16316] added dtor for sub_bitmap 000002D2E30D0830, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16323] added dtor for sub_bitmap 000002D2E30D0A20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16331] added dtor for sub_bitmap 000002D2E30D0C10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16343] added dtor for sub_bitmap 000002D2E30D2A30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16353] added dtor for sub_bitmap 000002D2E30D33E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16361] added dtor for sub_bitmap 000002D2E30D3000, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16369] added dtor for sub_bitmap 000002D2E30D35D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16377] added dtor for sub_bitmap 000002D2E30D31F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16384] added dtor for sub_bitmap 000002D2E30D37C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16392] added dtor for sub_bitmap 000002D2E30D2C20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16398] added dtor for sub_bitmap 000002D2E30D2E10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16410] added dtor for sub_bitmap 000002D2E30D39B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16420] added dtor for sub_bitmap 000002D2E30D3BA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16429] added dtor for sub_bitmap 000002D2E30D3D90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16436] added dtor for sub_bitmap 000002D2E30D2080, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16444] added dtor for sub_bitmap 000002D2E30D2270, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16453] added dtor for sub_bitmap 000002D2E30D2460, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16461] added dtor for sub_bitmap 000002D2E30D2650, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16468] added dtor for sub_bitmap 000002D2E30D2840, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16477] added dtor for sub_bitmap 000002D2E30D9AD0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16484] added dtor for sub_bitmap 000002D2E30D7600, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16496] added dtor for sub_bitmap 000002D2E30D8F30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16508] added dtor for sub_bitmap 000002D2E30D9120, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16516] added dtor for sub_bitmap 000002D2E30D77F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16524] added dtor for sub_bitmap 000002D2E30D9500, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16533] added dtor for sub_bitmap 000002D2E30D7BD0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16540] added dtor for sub_bitmap 000002D2E30D6C50, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16549] added dtor for sub_bitmap 000002D2E30D9CC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16557] added dtor for sub_bitmap 000002D2E30D96F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16564] added dtor for sub_bitmap 000002D2E30D6E40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16572] added dtor for sub_bitmap 000002D2E30D6870, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16580] added dtor for sub_bitmap 000002D2E30D6490, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16587] added dtor for sub_bitmap 000002D2E30D62A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16595] added dtor for sub_bitmap 000002D2E30D60B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16603] added dtor for sub_bitmap 000002D2E30D79E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16610] added dtor for sub_bitmap 000002D2E30D6680, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16620] added dtor for sub_bitmap 000002D2E30D7DC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16628] added dtor for sub_bitmap 000002D2E30D7FB0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16637] added dtor for sub_bitmap 000002D2E30D98E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16645] added dtor for sub_bitmap 000002D2E30D81A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16652] added dtor for sub_bitmap 000002D2E30D6A60, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16659] added dtor for sub_bitmap 000002D2E30D8960, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16668] added dtor for sub_bitmap 000002D2E30D9310, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16675] added dtor for sub_bitmap 000002D2E30D8390, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16682] added dtor for sub_bitmap 000002D2E30D7030, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16698] added dtor for sub_bitmap 000002D2E30D7220, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16707] added dtor for sub_bitmap 000002D2E30D7410, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16714] added dtor for sub_bitmap 000002D2E30D8580, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16720] added dtor for sub_bitmap 000002D2E30D8770, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16728] added dtor for sub_bitmap 000002D2E30D8B50, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16735] added dtor for sub_bitmap 000002D2E30D8D40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16745] added dtor for sub_bitmap 000002D2E30DF920, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16752] added dtor for sub_bitmap 000002D2E30DFD00, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16759] added dtor for sub_bitmap 000002D2E30DDC10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16766] added dtor for sub_bitmap 000002D2E30DC6C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16773] added dtor for sub_bitmap 000002D2E30DE7B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16779] added dtor for sub_bitmap 000002D2E30DDE00, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16785] added dtor for sub_bitmap 000002D2E30DF350, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16793] added dtor for sub_bitmap 000002D2E30DFB10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16800] added dtor for sub_bitmap 000002D2E30DF540, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16806] added dtor for sub_bitmap 000002D2E30DE9A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16813] added dtor for sub_bitmap 000002D2E30DFEF0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16820] added dtor for sub_bitmap 000002D2E30E00E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16827] added dtor for sub_bitmap 000002D2E30DD070, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16834] added dtor for sub_bitmap 000002D2E30DCC90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16840] added dtor for sub_bitmap 000002D2E30DC8B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16848] added dtor for sub_bitmap 000002D2E30DCAA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16858] added dtor for sub_bitmap 000002D2E30DC4D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16865] added dtor for sub_bitmap 000002D2E30DDFF0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16872] added dtor for sub_bitmap 000002D2E30DCE80, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16878] added dtor for sub_bitmap 000002D2E30DE1E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16885] added dtor for sub_bitmap 000002D2E30DE5C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16891] added dtor for sub_bitmap 000002D2E30DD260, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16898] added dtor for sub_bitmap 000002D2E30DEB90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16905] added dtor for sub_bitmap 000002D2E30DD450, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16911] added dtor for sub_bitmap 000002D2E30DEF70, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16918] added dtor for sub_bitmap 000002D2E30DD640, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16924] added dtor for sub_bitmap 000002D2E30DED80, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16932] added dtor for sub_bitmap 000002D2E30DD830, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16939] added dtor for sub_bitmap 000002D2E30DF730, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16945] added dtor for sub_bitmap 000002D2E30DDA20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16952] added dtor for sub_bitmap 000002D2E30DE3D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16959] added dtor for sub_bitmap 000002D2E30DF160, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16969] added dtor for sub_bitmap 000002D2E30E38B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16984] added dtor for sub_bitmap 000002D2E30E32E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.16993] added dtor for sub_bitmap 000002D2E30E4640, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17000] added dtor for sub_bitmap 000002D2E30E51E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17010] added dtor for sub_bitmap 000002D2E30E4A20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17017] added dtor for sub_bitmap 000002D2E30E6350, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17026] added dtor for sub_bitmap 000002D2E30E6540, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17034] added dtor for sub_bitmap 000002D2E30E3C90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17041] added dtor for sub_bitmap 000002D2E30E36C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17048] added dtor for sub_bitmap 000002D2E30E55C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17055] added dtor for sub_bitmap 000002D2E30E2930, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17063] added dtor for sub_bitmap 000002D2E30E4070, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17072] added dtor for sub_bitmap 000002D2E30E59A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17084] added dtor for sub_bitmap 000002D2E30E3AA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17093] added dtor for sub_bitmap 000002D2E30E3E80, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17100] added dtor for sub_bitmap 000002D2E30E5F70, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17110] added dtor for sub_bitmap 000002D2E30E34D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17119] added dtor for sub_bitmap 000002D2E30E4260, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17126] added dtor for sub_bitmap 000002D2E30E53D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17133] added dtor for sub_bitmap 000002D2E30E4C10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17141] added dtor for sub_bitmap 000002D2E30E57B0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17150] added dtor for sub_bitmap 000002D2E30E4830, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17158] added dtor for sub_bitmap 000002D2E30E4450, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17165] added dtor for sub_bitmap 000002D2E30E5B90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17172] added dtor for sub_bitmap 000002D2E30E4E00, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17178] added dtor for sub_bitmap 000002D2E30E4FF0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17185] added dtor for sub_bitmap 000002D2E30E5D80, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17196] added dtor for sub_bitmap 000002D2E30E30F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17204] added dtor for sub_bitmap 000002D2E30E6160, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17212] added dtor for sub_bitmap 000002D2E30E2B20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17221] added dtor for sub_bitmap 000002D2E30E2D10, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17229] added dtor for sub_bitmap 000002D2E30E2F00, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17240] added dtor for sub_bitmap 000002D2E30E9110, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17248] added dtor for sub_bitmap 000002D2E30EA090, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17255] added dtor for sub_bitmap 000002D2E30EB3F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17263] added dtor for sub_bitmap 000002D2E30EAA40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17274] added dtor for sub_bitmap 000002D2E30EB200, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17281] added dtor for sub_bitmap 000002D2E30EAC30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17289] added dtor for sub_bitmap 000002D2E30EB5E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17298] added dtor for sub_bitmap 000002D2E30EB9C0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17305] added dtor for sub_bitmap 000002D2E30EA280, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17313] added dtor for sub_bitmap 000002D2E30E96E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17320] added dtor for sub_bitmap 000002D2E30EAE20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17328] added dtor for sub_bitmap 000002D2E30E9AC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17334] added dtor for sub_bitmap 000002D2E30EA850, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17347] added dtor for sub_bitmap 000002D2E30E9EA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17356] added dtor for sub_bitmap 000002D2E30EBF90, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17364] added dtor for sub_bitmap 000002D2E30EB7D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17371] added dtor for sub_bitmap 000002D2E30EC370, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17378] added dtor for sub_bitmap 000002D2E30E98D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17384] added dtor for sub_bitmap 000002D2E30EC180, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17391] added dtor for sub_bitmap 000002D2E30EA660, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17403] added dtor for sub_bitmap 000002D2E30E8F20, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17412] added dtor for sub_bitmap 000002D2E30EBBB0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17419] added dtor for sub_bitmap 000002D2E30EB010, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17428] added dtor for sub_bitmap 000002D2E30E8B40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17435] added dtor for sub_bitmap 000002D2E30E9CB0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17442] added dtor for sub_bitmap 000002D2E30EA470, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17451] added dtor for sub_bitmap 000002D2E30EBDA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17458] added dtor for sub_bitmap 000002D2E30EC560, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17466] added dtor for sub_bitmap 000002D2E30E8950, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17473] added dtor for sub_bitmap 000002D2E30E8D30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17479] added dtor for sub_bitmap 000002D2E30E9300, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17487] added dtor for sub_bitmap 000002D2E30E94F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17495] added dtor for sub_bitmap 000002D2E30F3CC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17502] added dtor for sub_bitmap 000002D2E30F4E30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17509] added dtor for sub_bitmap 000002D2E30EFCD0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17516] added dtor for sub_bitmap 000002D2E30F2580, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17522] added dtor for sub_bitmap 000002D2E30F6380, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17530] added dtor for sub_bitmap 000002D2E30F3AD0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17536] added dtor for sub_bitmap 000002D2E30F1BD0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17543] added dtor for sub_bitmap 000002D2E30F2770, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17549] added dtor for sub_bitmap 000002D2E30F2F30, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17556] added dtor for sub_bitmap 000002D2E30F2D40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17562] added dtor for sub_bitmap 000002D2E30F1030, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17570] added dtor for sub_bitmap 000002D2E30EFEC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17576] added dtor for sub_bitmap 000002D2E30F4860, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17584] added dtor for sub_bitmap 000002D2E30F3120, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17590] added dtor for sub_bitmap 000002D2E30F3EB0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17597] added dtor for sub_bitmap 000002D2E30F3500, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17603] added dtor for sub_bitmap 000002D2E30F5FA0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17610] added dtor for sub_bitmap 000002D2E30F57E0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17617] added dtor for sub_bitmap 000002D2E30F1220, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17623] added dtor for sub_bitmap 000002D2E30EF700, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17630] added dtor for sub_bitmap 000002D2E30EFAE0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17637] added dtor for sub_bitmap 000002D2E30F40A0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17643] added dtor for sub_bitmap 000002D2E30F0680, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17650] added dtor for sub_bitmap 000002D2E30F2B50, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17656] added dtor for sub_bitmap 000002D2E30F0490, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17663] added dtor for sub_bitmap 000002D2E30F2960, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17669] added dtor for sub_bitmap 000002D2E30F59D0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17676] added dtor for sub_bitmap 000002D2E30EED50, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17683] added dtor for sub_bitmap 000002D2E30F4A50, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17692] added dtor for sub_bitmap 000002D2E30F1410, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17699] added dtor for sub_bitmap 000002D2E30F3310, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17705] added dtor for sub_bitmap 000002D2E30EF510, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17712] added dtor for sub_bitmap 000002D2E30F5210, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17719] added dtor for sub_bitmap 000002D2E30EE970, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17726] added dtor for sub_bitmap 000002D2E30F1DC0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17732] added dtor for sub_bitmap 000002D2E30EEB60, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17738] added dtor for sub_bitmap 000002D2E30F17F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17745] added dtor for sub_bitmap 000002D2E30EF8F0, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17752] added dtor for sub_bitmap 000002D2E30F1600, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17760] added dtor for sub_bitmap 000002D2E30F4480, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17766] added dtor for sub_bitmap 000002D2E30F0E40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17773] added dtor for sub_bitmap 000002D2E30EEF40, func 00007FFEC473118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.17779] added dtor for sub_bitmap 000002D2E30F19E0, func 00007FFEC473118B
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.17787] removed dtor for bitmap 000002D2E304FD20
dtor     D               dtor.c:196  _al_register_destructor          [   0.17795] added dtor for font 000002D2DE0B26E0, func 00007FFEC534128F
dtor     D               dtor.c:227  _al_unregister_destructor        [   0.17802] removed dtor for bitmap 000002D2E3036000
dtor     D               dtor.c:196  _al_register_destructor          [   0.17813] added dtor for timer 000002D2DC356550, func 00007FFEC4731050
dtor     D               dtor.c:196  _al_register_destructor          [   0.17820] added dtor for queue 000002D2DE0F58F0, func 00007FFEC4731C30
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.23469] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.23487] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23019] removed dtor for font 000002D2DE0B26E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23068] removed dtor for sub_bitmap 000002D2E30B7B40
dtor     D               dtor.c:227  _al_unregister_destructor        [   4.23076] removed dtor for sub_bitmap 000002D2E30B7D30
